source1_entity_id	candidate_entity_ids
S1-938346621	S2-803379088,S2-149090348,S2-154239685,S2-96465947,S2-198906419,S3-134282579,S3-789540887,S3-905992412,S2-849248140,S2-985897932,S2-595876314,S2-254766595,S2-887596312,S2-249235330,S2-526060215,S2-733898583,S2-487281983,S2-294138359,S2-592394019,S3-163603592,S3-824240321,S3-385257444,S2-783546164,S2-582676007,S2-171825543,S2-909476134,S2-667770666,S2-511252603,S2-395578927,S2-622505955,S2-665765005,S2-5196844,S2-366892943,S2-506320648,S2-956319424,S2-115946100,S2-18842790,S2-751684153,S2-52773524,S2-72952044,S2-290399056,S2-523323390,S2-334442272,S3-288440193,S3-367727512,S3-298119111,S3-517178866,S3-119651229,S3-637112057,S3-467251258,S3-46692008,S3-881059689,S3-820936079,S3-202238491,S3-455375274,S3-178352234,S3-736302165,S3-413909914,S3-793908486,S3-242471406
S1-60860552	S3-279908440,S3-959393360,S2-380233483,S3-484170478,S2-823489243,S2-888162848,S2-484457398,S2-832222417,S2-245606125,S2-983169183,S2-611364564,S2-797696638,S2-504852953,S2-466826808,S2-981042021,S2-978004929,S2-275993207,S2-716695476,S2-305204489,S2-175211982,S2-545217043,S2-406495539,S2-645267967,S2-172233159,S2-452380997,S2-610731885,S2-825823361,S2-506453819,S2-826483371,S2-114749631,S2-322334460,S2-592158214,S2-928548232,S2-557599839,S2-921072655,S2-320747381,S2-357499145,S2-336511191,S2-430465348,S2-193243173,S2-723872693,S2-731754972,S2-685130074,S2-832523948,S2-399626508,S2-169371046,S2-664123114,S2-904573383,S2-482948008,S2-337408192,S2-48391651,S2-877442095,S2-407160704,S2-750616562,S2-328550244,S2-300229093,S2-54362213,S2-942895724,S2-241096762,S2-368085785
S1-501669810	S2-246409155,S3-47563913,S3-576804891,S2-313905133,S2-923816782,S2-796991793,S2-165898626,S2-547792042,S2-673317537,S2-450038746,S2-902499230,S2-480685367,S2-782532258,S2-746370141,S2-437254036,S2-788628222,S2-105744335,S2-304713900,S2-800070935,S2-116390537,S2-551281247,S2-926001316,S2-978100588,S2-11366113,S2-628914147,S2-302631256,S2-823448172,S2-652899117,S2-94378070,S2-343311329,S2-805328552,S2-301114007,S2-996027273,S2-814460787,S2-495748996,S2-104647725,S2-434115864,S2-913569884,S2-644663956,S2-1769438,S2-945210740,S2-428542220,S2-635214615,S2-830877340,S2-394841853,S2-238610421,S2-135251670,S2-626905689,S2-286926428,S2-717290151,S2-992570250,S2-308357837,S2-77795814,S2-620563082,S2-66109651,S2-805121348,S2-952729281,S2-20488727,S2-682093109,S2-820303565
S1-886641228	S2-235642522,S3-367605432,S3-199039662,S2-362019249,S2-94145774,S2-54101700,S2-671019678,S2-30931575,S2-730055337,S2-960602386,S2-212835906,S2-552232981,S2-100989007,S2-853562443,S2-164012387,S2-342141197,S2-378099609,S2-965609781,S2-24986701,S2-930942273,S2-669641587,S2-822526227,S2-253455324,S2-616525368,S2-892099405,S2-557865140,S2-466061998,S2-828021823,S2-493605859,S2-589718163,S2-298152489,S2-335644017,S2-362079222,S2-184171403,S2-315480683,S2-848714990,S2-236658994,S2-606618303,S2-670049621,S2-337949057,S2-816948200,S2-810422,S2-512816304,S2-223604666,S2-321409161,S2-817424023,S2-712050188,S2-721215346,S2-614677852,S2-509761421,S2-729731314,S2-29174208,S2-172587950,S2-415573604,S2-583547758,S2-748301307,S2-608963132,S2-809455970,S2-486865253,S2-353206306
S1-816508970	S2-924936637,S2-660485757,S2-393902595,S2-947896922,S2-39306652,S2-92947617,S2-650268734,S2-959392634,S2-447902259,S2-41439720,S2-679313049,S2-178843096,S2-407997384,S2-389662181,S2-922070344,S2-407216009,S2-867822741,S2-315210913,S2-738847239,S2-316201286,S2-162720099,S2-407129150,S2-875002141,S2-526485547,S2-762538561,S2-861640939,S2-928633630,S2-730445836,S2-30245606,S2-849850500,S2-169536513,S2-695919422,S2-246941213,S2-7663294,S2-205684855,S2-148067549,S2-40837946,S2-400508408,S2-465340664,S2-535201703,S2-542854840,S2-255791550,S2-249672052,S2-487296565,S2-620762671,S2-465991579,S2-772537799,S2-176460599,S2-248526346,S2-42557818,S2-947934443,S2-180634553,S2-834960343,S2-473118859,S2-117832070,S2-564261177,S2-188476037,S2-311500917,S2-669992894,S2-628337164
S1-7074627	S3-252113575,S2-717813805,S2-100444556,S2-81905759,S2-819205378,S2-444178224,S2-135244630,S2-69292456,S2-872573983,S2-235325225,S2-647059994,S2-96155126,S2-701746253,S2-295646726,S2-118314203,S2-30392880,S2-738314068,S2-741835257,S2-574661212,S2-29046616,S2-38467710,S2-173667890,S2-331379501,S2-757043501,S2-617557934,S2-931216863,S2-571763998,S2-809471158,S2-55636069,S2-167910458,S2-422352349,S2-615230314,S2-57884149,S2-234978973,S2-224176,S2-975911779,S2-862699493,S2-268100668,S2-731193326,S3-155279112,S3-515864829,S3-568621279,S3-553188513,S3-937773846,S3-530888016,S3-577880343,S3-927191956,S3-530966450,S3-782434410,S3-418275812,S3-838105363,S3-841242327,S3-322470388,S3-735399486,S3-56395189,S3-874542182,S3-483042687,S3-365972027,S3-489528868,S3-529613550
S1-972328749	S2-351948230,S2-676900134,S2-25321897,S3-830892125,S2-208142915,S2-737024848,S2-420530612,S2-131435329,S2-79071128,S2-230761642,S2-862377868,S2-686236213,S2-237102635,S2-71384028,S2-905589565,S2-379593556,S2-692582005,S2-540174018,S2-399388837,S2-710995803,S2-849329177,S2-18288111,S2-455130179,S2-427036882,S2-393538446,S2-73888164,S2-856097475,S2-704436264,S2-668679579,S2-258923421,S2-950354507,S2-103859253,S2-546983027,S2-298607333,S2-971878645,S2-293468342,S2-598532452,S2-399750231,S2-642245809,S2-861325576,S2-862306357,S2-128605441,S2-966811424,S2-166978044,S2-728352511,S2-407912166,S2-738544191,S2-68221005,S2-760754299,S2-606808128,S2-575427711,S2-693982984,S2-742386631,S2-941477009,S2-410467636,S2-818105790,S2-511573721,S2-339100832,S2-656297859,S2-539203832
S1-285614131	S2-206419762,S2-61668330,S3-817669139,S3-571446614,S3-613956986,S2-934716922,S2-236736296,S2-430858827,S2-388029707,S2-115362738,S2-443767103,S2-867590973,S2-604193919,S2-997583588,S2-108641786,S2-722633324,S2-703403495,S2-34433329,S2-58323966,S2-987028311,S2-735966612,S2-302816833,S2-583585553,S2-403203763,S2-714970296,S2-865272695,S2-333927590,S2-27569681,S2-99968645,S2-698902836,S2-368474989,S2-21230100,S2-157198681,S2-699943373,S2-49222867,S2-862683568,S2-344937070,S2-430076530,S2-566418777,S2-8536256,S2-649940633,S2-828644469,S2-140103443,S3-915330451,S3-77655688,S3-660659868,S3-932204662,S3-507870144,S3-386894294,S3-434785021,S3-606186900,S3-87185064,S3-869901823,S3-241559211,S3-615347245,S3-355784600,S3-174583930,S3-277971730,S3-79862179,S3-684618391
S1-72834693	S2-207217799,S3-244669915,S2-738378117,S2-534796720,S2-342304133,S2-910325046,S2-907620830,S2-703722492,S2-326046453,S2-984363671,S2-877774009,S2-485377927,S2-7010119,S2-51877109,S2-920233551,S2-639593498,S2-404142853,S2-403539323,S2-914907346,S2-434601263,S2-63082253,S2-574584543,S2-847933753,S2-685480560,S2-256621857,S2-121272597,S2-236096250,S2-597397985,S2-329405096,S2-564278261,S2-635272401,S2-123007061,S2-710073689,S2-295222105,S3-737153310,S3-767272904,S3-138003536,S3-949870446,S3-981293140,S3-245107366,S3-901752847,S3-425908319,S3-148156789,S3-859692502,S3-126206545,S3-980803239,S3-164723246,S3-122363996,S3-613280272,S3-234230645,S3-266597401,S3-814880158,S3-987178291,S3-788049212,S3-892810174,S2-443070037,S2-554948128,S3-139395765,S2-297579015,S2-525170022
S1-163491314	S2-842227315,S3-907062186,S3-400773544,S2-100573405,S2-700588342,S2-620387054,S2-18350205,S2-85218665,S2-28918764,S2-313008441,S2-977929845,S3-658533954,S3-119104424,S3-156418539,S2-392006198,S2-89579707,S2-663705718,S2-360791504,S2-908389841,S2-727111603,S2-518019299,S2-717220679,S2-878882554,S2-282347637,S2-733898583,S2-123622603,S2-620109992,S2-456929409,S2-835924702,S2-565888187,S2-710255334,S2-945016814,S2-308440181,S2-41361935,S2-905496933,S3-773911112,S3-549298,S3-288548887,S3-212450898,S3-29544018,S3-294917824,S3-869272551,S3-802169251,S3-58261865,S3-359087307,S3-70973600,S3-417417798,S3-899754597,S3-45267298,S3-293969902,S3-777663707,S3-362991380,S3-236330066,S3-980449281,S3-946183918,S3-341722334,S3-483709423,S3-322169796,S3-567844961,S3-164751007
S1-625105605	S2-246409155,S3-47563913,S2-230906497,S2-313905133,S2-923816782,S2-796991793,S2-165898626,S2-547792042,S2-673317537,S2-450038746,S2-902499230,S2-480685367,S2-782532258,S2-746370141,S2-437254036,S2-788628222,S2-105744335,S2-304713900,S2-800070935,S2-116390537,S2-551281247,S2-926001316,S2-978100588,S2-11366113,S2-628914147,S2-302631256,S2-823448172,S2-652899117,S2-94378070,S2-343311329,S2-805328552,S2-301114007,S2-996027273,S2-814460787,S2-495748996,S2-104647725,S2-434115864,S2-913569884,S2-644663956,S2-1769438,S2-945210740,S2-428542220,S2-635214615,S2-830877340,S2-394841853,S2-238610421,S2-135251670,S2-626905689,S2-286926428,S2-717290151,S2-992570250,S2-308357837,S2-77795814,S2-620563082,S2-66109651,S2-805121348,S2-952729281,S2-20488727,S2-682093109,S2-820303565
S1-809539941	S2-782957807,S2-878010873,S3-446024417,S3-663308911,S3-111375278,S2-179705599,S2-832382132,S2-77025756,S2-135836556,S2-868416733,S2-390408212,S2-289560460,S2-751867282,S2-303499120,S2-89712012,S2-649858228,S2-747600072,S2-623817751,S2-151141497,S2-46179632,S2-292261063,S2-949751755,S2-784744321,S2-890815313,S2-459933101,S2-653245218,S2-673407980,S2-110072892,S2-362254606,S2-627678978,S2-488746177,S2-408264398,S2-151303540,S2-679783847,S2-224268612,S2-982575138,S2-799526010,S2-164010942,S2-813958858,S2-329121842,S2-844044568,S2-881018411,S2-356545471,S2-672016140,S2-390972571,S2-600337168,S2-528375121,S2-170226022,S2-430478116,S2-349284143,S2-423394702,S2-344819124,S2-443429163,S2-113236463,S2-943041590,S3-808856735,S3-833307477,S3-937845223,S3-168641872,S3-524024627
S1-650443341	S3-358614552,S2-386330313,S2-446761313,S2-491729969,S2-718616529,S2-276026788,S2-615454769,S2-499478070,S2-635852854,S2-279806552,S2-834761737,S2-1029327,S2-376634378,S2-225486102,S2-225096888,S2-794089833,S2-777328717,S2-176948851,S2-893693986,S2-913397814,S2-408325016,S2-648981276,S2-89091547,S2-117296563,S2-883994754,S2-517242178,S2-145471082,S2-333693457,S2-173372276,S2-643173613,S2-254389308,S2-373804281,S2-986217624,S2-28080211,S2-724630298,S2-551611309,S2-344753036,S2-62498605,S2-715531946,S2-176741823,S2-215215802,S2-381887214,S2-100262931,S2-199456326,S2-422767650,S2-833463897,S2-737466817,S2-570907585,S2-812374975,S2-612751351,S2-622891952,S3-127037797,S3-58629609,S3-686282427,S3-48138689,S3-875032040,S3-757649402,S3-64239186,S3-95580652,S3-195594722
S1-302515345	S3-711395019,S2-942825819,S2-462994198,S2-656061505,S2-494647833,S2-607272941,S2-454621749,S3-42019493,S3-249945466,S3-476847794,S3-278665552,S3-878048309,S3-906735809,S3-533806622,S3-184586416,S3-258559574,S3-576886643,S3-489728562,S2-422758057,S2-145268553,S2-230750532,S2-887872607,S2-591307077,S2-516632722,S2-958682608,S2-384146306,S2-960683359,S2-292043221,S2-378753191,S2-751337479,S2-229056887,S2-162090016,S2-809773430,S2-194780367,S3-260746959,S3-453287281,S3-145520173,S3-505452646,S3-601210579,S3-560062406,S3-753146391,S3-759239960,S3-967420485,S3-162998773,S3-43867372,S3-647335936,S3-83012879,S3-829917951,S3-471617136,S3-267714694
S1-589299918	S3-120466817,S3-466892751,S3-357613095,S2-84473557,S2-847911491,S2-906842440,S2-545317924,S2-868416733,S2-730530508,S2-189860577,S2-645552896,S2-193164971,S2-665541388,S2-306910909,S2-555300384,S2-171834117,S2-625365662,S2-940690414,S2-832683187,S2-865883573,S2-732674919,S2-79605788,S2-290908330,S2-755616181,S2-98127474,S2-516299707,S2-206720816,S2-675134043,S2-931919555,S2-184664617,S2-889564900,S2-21188818,S2-773800053,S2-813063848,S2-567883131,S2-977024441,S2-541191390,S2-854029599,S2-317480631,S2-121553797,S2-66849666,S2-779394624,S2-974340186,S2-295591005,S2-18105619,S2-145682424,S2-672187269,S2-564873271,S2-16079935,S2-963376480,S2-103549407,S2-479256249,S2-302550306,S2-37456919,S2-656297859,S2-725983550,S2-380439379,S2-546791541,S2-664621728,S2-246675460
S1-526099771	S2-89164498,S3-982500752,S3-359630925,S2-375151053,S2-365604487,S2-404475368,S2-162945861,S2-118451620,S2-529024396,S2-910633498,S2-977140870,S2-209068375,S2-538090739,S2-197516037,S2-854603170,S2-207175341,S2-352869153,S2-991225313,S2-32223841,S2-477409278,S2-53206908,S2-396258558,S2-545545731,S2-981983929,S2-414446167,S2-854780942,S2-962871783,S2-349794931,S2-348099732,S2-484465030,S2-948175455,S2-55972665,S2-692830284,S2-393000499,S2-691338473,S2-508264634,S2-397138014,S2-407161962,S2-696059674,S2-103549407,S2-234346457,S2-633035689,S2-95970400,S2-482948008,S2-171225625,S2-57574927,S2-893940407,S2-642750350,S2-342873973,S2-402183286,S2-79507844,S2-477226010,S2-1681908,S2-274765983,S2-276898138,S2-235859419,S2-126124246,S2-46582630,S2-144560611,S2-897936419
S1-957815349	S3-537064995,S2-166780275,S2-620692662,S3-565789403,S3-180258776,S3-721951487,S2-672438200,S2-112287031,S2-699224357,S2-275882814,S2-340444360,S2-956952534,S2-582539737,S2-864537888,S2-372482270,S2-470324870,S2-306020913,S2-592883143,S2-522562820,S2-9220065,S2-557281058,S2-82693962,S2-257990332,S2-892699705,S2-40181309,S2-535446792,S2-659790455,S2-622013463,S2-480183333,S2-807117853,S2-982467743,S2-319932548,S2-896481229,S2-229439402,S2-847649725,S2-285666564,S2-536161997,S2-849330463,S2-135484104,S2-652202457,S2-955818984,S2-727907792,S2-230899841,S2-61732760,S2-884252955,S2-902453233,S2-898773584,S2-519144110,S2-377584662,S2-173346166,S2-186033639,S2-485377927,S2-869891719,S2-288640628,S2-458383842,S2-652580617,S2-859448920,S2-95233511,S2-6254086,S2-788253007
S1-781013825	S2-114584465,S3-883729373,S2-399638826,S2-601032627,S2-29165633,S2-442077020,S2-646167966,S2-266021335,S2-64497861,S2-24341688,S2-800567363,S2-642931657,S2-612930798,S3-835801910,S3-465215896,S3-256467237,S3-370595588,S3-646523747,S3-775814732,S3-601246441,S3-63261833,S2-779126712,S2-303227904,S2-208722832,S2-279100070,S2-41236988,S2-741442154,S2-193345406,S2-919646678,S2-611604602,S2-852044906,S2-755815739,S2-784818457,S2-309869288,S2-556874265,S2-158007157,S3-317555456,S3-120088514,S3-365108058,S3-422450767,S3-671554566,S3-816166341,S3-112497194,S3-706764031,S3-804626280,S2-991458267,S3-827789929,S3-813466515,S3-775780896,S3-260279784,S3-15584287,S2-556336476
S1-883081132	S3-307198650,S3-845334520,S3-125482403,S2-96468208,S2-613770537,S2-856802130,S2-313190120,S2-81894381,S2-449961333,S2-275375188,S2-321254951,S2-484671851,S2-579827370,S2-472311131,S2-254635128,S2-958908163,S2-587416163,S2-578895603,S2-775697053,S2-291540502,S2-478750237,S2-398571542,S2-303251495,S2-415544704,S2-918146286,S2-265834073,S2-667267351,S2-321075299,S2-470988746,S2-48161231,S2-620947540,S2-91968497,S2-634180019,S2-151188448,S2-588890549,S2-822918785,S2-232702908,S2-184663932,S2-753202507,S2-199400604,S2-305320191,S3-605298651,S3-307774530,S3-74785845,S3-212771986,S3-270265415,S3-115260081,S3-637211521,S3-240202786,S3-726724118,S3-646143633,S3-846749202,S3-878970008,S3-333207937,S3-456538653,S3-486838888,S3-668051627,S3-880105214,S3-248626520,S3-203915082
S1-645924934	S3-745778895,S3-725433670,S3-688692016,S2-404444952,S2-426632470,S2-189805668,S2-611295194,S2-488100895,S2-244352440,S2-380815845,S2-692854899,S2-210642094,S2-164238912,S2-748299563,S2-752221784,S2-578534702,S2-414857913,S2-260623660,S2-755026406,S2-277458889,S2-192551182,S2-769708983,S2-716310788,S2-480953591,S2-934762232,S2-518879561,S2-17097432,S2-53216458,S2-212347727,S2-288478770,S3-965405807,S3-836706363,S3-548034981,S3-987688172,S3-550853582,S3-275937143,S3-489387813,S3-722567763,S3-244223021,S3-939370837,S3-423299262,S3-886201449,S3-607438358,S3-79954071,S3-6996817,S3-870547568,S3-772520929,S3-584462936,S2-339169343,S2-557746563,S2-592912853,S2-4056116,S2-611429747,S2-523856529,S2-274526953,S3-42105685,S3-949147781,S3-724207730,S3-313734405,S3-224294182
S1-694312759	S3-772677094,S3-456013327,S2-574385619,S2-753247454,S2-834639605,S2-803570431,S2-398719754,S2-709892894,S2-443602790,S2-845272355,S2-638891727,S2-785664388,S2-212452380,S2-648461228,S2-426018030,S2-550031094,S2-880141326,S2-215209957,S2-369938156,S2-343164271,S3-745909008,S3-874160188,S3-671765592,S3-49250317,S3-873774468,S3-650099057,S3-503972527,S3-933678090,S3-325666103,S3-937637249,S3-443091970,S3-499792168,S3-683743775,S3-210523240,S3-437826068,S3-144440065,S3-822160481,S3-629237739,S2-259518956,S2-788202392,S2-123749916,S2-110904364,S2-54894609,S3-461931434,S3-234884020,S3-511956443,S2-465143244,S2-342655156,S2-134222053,S2-792088810,S2-209534431,S2-561755939,S2-813141169,S2-291838259,S2-725425416,S2-708129361,S2-312120208,S2-709909627,S2-888650259,S2-375972836
S1-998267482	S2-319794999,S2-383717513,S3-145013872,S2-454258669,S3-959051139,S2-208918525,S2-482821645,S2-5874169,S3-604211761,S2-322554268,S2-625718384,S2-551467333,S2-240499356,S2-98348512,S2-937397598,S2-896007056,S2-579051355,S2-158681761,S2-769658283,S2-765044773,S2-951661363,S2-168603828,S2-58767689,S2-987072189,S2-435553825,S2-529387798,S2-368346570,S2-657754560,S2-959731145,S2-120638028,S2-214812366,S2-325531303,S2-232101683,S2-62829824,S2-165200918,S2-401536120,S2-336622791,S2-415794690,S2-599640629,S2-347626877,S2-213066512,S2-49911419,S2-157639702,S2-712536786,S2-261210990,S2-781526354,S2-698545870,S2-655555637,S2-559216956,S2-534617634,S2-953553123,S2-256293169,S2-943071592,S2-250237928,S2-922152004,S2-225274830,S2-658784820,S2-551641568,S2-391568772,S2-592510226
S1-503080733	S2-700088521,S3-740506182,S3-153766879,S3-910495976,S3-99799420,S3-207102851,S3-817669139,S3-571446614,S3-613956986,S3-203625386,S2-630627111,S2-485034147,S3-787572643,S2-564714946,S3-963719654,S2-866164733,S2-186340265,S2-353554435,S2-811059804,S2-246966190,S2-689478309,S2-263665657,S2-205624613,S2-228547505,S2-754187550,S2-122146903,S2-967791774,S2-276989835,S2-731898556,S2-671211798,S2-440458595,S2-396608240,S2-658661467,S2-404564295,S2-584330142,S2-403363854,S2-869445708,S2-983698013,S2-917616907,S2-141532298,S2-521923036,S2-87816589,S2-290874610,S2-307092180,S2-409402307,S2-447080339,S2-167166712,S2-497273417,S2-413327308,S2-10912315,S2-237045165,S2-434006177,S2-442611753,S2-901299463,S2-94175630,S2-812280855,S2-4887753,S2-954068836,S2-149894235,S2-20642171
S1-738605979	S2-969575722,S3-458221504,S2-889891267,S2-212302559,S2-162077423,S2-446799863,S2-866137835,S2-946118,S2-493087182,S2-991574834,S2-542833040,S2-347970292,S2-428853297,S2-10321055,S2-517253771,S2-508258359,S2-784245256,S2-386511671,S2-949841050,S2-286539859,S3-948310828,S3-556910626,S3-482064684,S3-931763417,S3-267259002,S3-590895564,S3-384294912,S3-714243850,S3-46149240,S3-93029634,S3-709444670,S3-850265426,S3-325143670,S3-148304895,S3-931790836,S3-8390602,S3-461274251,S3-226797823,S3-882572002,S3-903889487,S3-883186051,S2-742018880,S2-418900651,S2-519761708,S2-686368243,S2-407687701,S2-111637381,S2-915591197,S2-767814773,S2-658775912,S2-603774608,S2-529880284,S2-78887247,S2-856335836,S2-897967731,S2-569707049,S2-745015829,S2-659716580,S2-424619248,S2-900509141
S1-615253686	S3-840995565,S3-614282681,S2-934211245,S2-267512484,S2-827722721,S2-355472565,S2-176219321,S2-682246798,S2-270833643,S2-893653501,S2-46776363,S2-104446474,S2-380352113,S2-289614189,S2-855640544,S2-66095072,S2-239698666,S2-370580248,S2-889543511,S2-415246580,S2-198135409,S2-989569525,S2-110224106,S2-98425059,S2-948956783,S2-744828946,S2-702759860,S2-225081152,S2-229919690,S2-176079693,S2-488954190,S2-645458367,S2-620762671,S2-166087513,S2-4769332,S2-506523931,S2-723597531,S2-321922290,S2-419256161,S2-829547526,S2-365338688,S2-783856338,S2-699995258,S2-59520806,S2-539797788,S2-669992894,S2-841395447,S2-316944185,S2-106154058,S2-550727060,S2-549723196,S2-4319563,S2-396860175,S2-841678786,S2-337801672,S2-292943816,S2-413305451,S2-775948421,S2-825534361,S2-674558950
S1-799755576	S2-964296464,S2-273091034,S2-800424907,S2-125225957,S2-444182535,S2-672071028,S2-942043898,S2-548129652,S2-595536825,S2-689773980,S2-149125352,S2-8941826,S2-445453106,S2-7992650,S3-946655600,S3-222293323,S3-482009942,S3-839182033,S3-80563314,S3-960086918,S3-283250609,S3-741056520,S3-479559164,S2-543770647,S2-590364803,S2-199676050,S2-858664708,S3-352850582,S3-142013844,S3-66230358,S3-247141895,S2-783899214,S2-352820819,S2-803734373,S2-225590309,S2-136729707,S2-263149533,S2-921462428,S2-94732559,S2-555579700,S3-36327605,S3-346308188,S3-694485321,S3-310207895,S3-980787685,S3-411652215,S3-695780129,S3-135389965,S3-198942630,S3-514569774
